Physiological computing feature model;33;9;6;22;5;7;22;0.1212121212;0;0;1.0;2.166666667;24180.0;2;5;1
B2B Website;37;23;3;29;4;2;29;0.14;0;0;1.0;3.8;7200.0;2;0;1
Assess4me;40;19;4;24;6;5;24;0.2;0;0;0.0;2.1;6144.0;1;4;1
FM ERP-SPL;42;23;5;29;4;3;31;0.24;0;2;1.0;2.75;4320.0;3;0;1
Adempiere;43;36;3;32;4;0;32;0.14;0;0;0.0;3.82;64.0;0;0;1
NOVASOFT;49;48;3;45;2;0;45;0.0;0;0;0.0;12.0;1.0;0;0;1
Maquina de Café;10;2;4;7;3;2;7;0.2;0;0;0.0;2.2;36.0;1;1;1
Minimalistc PC;10;4;4;7;3;2;11;0.1;4;0;1.0;2.2;4.0;0;2;1
Hybrid Car;10;1;1;8;3;1;8;0.0;0;0;0.0;3.333333333;255.0;1;0;1
Dental Surgery;10;5;6;8;3;3;8;0.1;0;0;0.0;2.4;2.0;0;3;1
Avion;10;4;5;7;3;2;7;0.1;0;0;0.0;2.2;12.0;2;0;1
AllSports Feature Model;10;2;4;7;3;2;9;0.2;0;2;1.0;2.2;24.0;2;0;1
Mobile Tourist Planner;10;3;4;7;3;2;7;0.1;0;0;0.0;2.2;28.0;1;1;1
Drupal sawsen;10;3;4;5;5;3;6;0.3;0;1;1.0;1.5;8.0;1;2;1
LXEP Series;10;8;2;7;2;0;7;0.1;0;0;0.0;3.0;2.0;0;0;1
Cellphone;11;2;3;7;3;3;11;0.09090909091;3;1;1.0;1.857142857;14.0;1;2;1
Observatorio;11;5;2;4;6;2;4;0.2727272727;0;0;0.0;1.333333333;8.0;2;0;1
ESCA Embeeded System;11;3;1;7;4;2;7;0.0;0;0;0.0;2.0;10.0;0;2;1
Handling System;11;0;4;6;8;10;6;0.0;0;0;0.0;1.333333333;1.0;9;1;1
Assistente de Compras;11;4;4;6;4;2;6;0.1818181818;0;0;0.0;1.714285714;24.0;1;1;1
Weather Station;11;2;3;7;3;3;9;0.09090909091;0;2;1.0;1.857142857;44.0;2;1;1
Telecommunication System;12;3;3;6;4;2;7;0.25;1;0;1.0;1.625;18.0;0;2;1
Online Shop Feature Model;12;3;3;8;3;3;8;0.0;0;0;0.0;2.0;42.0;1;2;1
TW SPL Hard Choices;12;9;2;9;2;0;9;0.1666666667;0;0;0.0;3.666666667;4.0;0;0;1
Buscame;12;3;3;8;3;3;8;0.0;0;0;0.0;2.0;18.0;0;3;1
Jogo;12;10;1;8;3;0;8;0.08333333333;0;0;1.0;2.75;2.0;0;0;1
Reservation;12;0;1;9;6;3;9;0.0;0;0;0.0;2.333333333;9.0;0;3;1
Dummy Car;12;4;5;9;3;3;9;0.0;0;0;0.0;2.333333333;9.0;0;3;1
Congress Assistant;12;2;4;8;5;3;8;0.1666666667;0;0;0.0;2.0;48.0;1;2;1
Smart Queue;13;4;6;9;5;6;9;0.1538461538;0;0;0.0;1.8;4.0;0;6;1
Movie System;13;4;4;7;4;3;7;0.1538461538;0;0;0.0;1.6666666669999999;24.0;0;3;1
MyHolidays;13;3;5;9;3;3;9;0.1538461538;0;0;0.0;2.142857143;112.0;1;2;1
Tata Cars;13;5;4;8;3;2;8;0.1538461538;0;0;0.0;2.0;24.0;1;1;1
MarketPlace-Sample;13;10;4;10;2;0;10;0.1538461538;0;0;0.0;4.0;3.0;0;0;1
MiniTV;14;5;4;11;2;1;11;0.21428571429999999;0;0;0.0;3.5;248.0;1;0;1
Simple Drawing Tools;14;2;2;11;3;2;11;0.0;0;0;0.0;3.0;1905.0;2;0;1
TV Smart;14;4;5;9;5;3;10;0.21428571429999999;1;0;1.0;2.0;28.0;0;3;1
Flight Reservations;15;5;4;10;5;4;12;0.0;0;2;1.0;2.0;126.0;4;0;1
Urna eletronica;15;5;3;11;4;4;11;0.0;0;0;0.0;2.25;6.0;0;4;1
Audio Player;15;9;2;9;4;1;9;0.2;0;0;0.0;2.142857143;12.0;0;1;1
iNavBasic;15;12;6;7;3;0;7;0.1333333333;0;0;0.0;1.75;4.0;0;0;1
Navigation Protocol;16;7;6;11;4;3;11;0.0625;0;0;0.0;2.25;56.0;2;1;1
MobiLine;17;8;4;9;5;2;11;0.1764705882;0;2;1.0;1.8;112.0;2;0;1
GuideAgent;17;11;4;12;3;2;17;0.0;0;5;0.6666666667;2.5714285709999998;11.0;2;0;1
Graph Product Line;17;2;4;12;3;4;22;0.11764705880000001;4;6;0.4615384615;2.222222222;79.0;1;3;1
Monitor_Engine_System;17;10;2;11;4;2;12;0.058823529410000006;0;1;1.0;2.25;28.0;1;1;1
SmartPhone Device;17;4;7;12;3;4;17;0.1764705882;5;0;2.5;2.222222222;192.0;0;4;1
Amazon web services;18;1;1;13;5;4;13;0.0;0;0;0.0;2.333333333;8191.0;4;0;1
IRIS;18;4;6;13;4;4;20;0.1666666667;2;5;1.333333333;2.333333333;2352.0;3;1;1
Visual Data Graph;18;4;5;13;3;3;13;0.22222222219999999;0;0;0.0;2.5;1792.0;2;1;1
Voice Recording System;20;13;1;14;3;0;14;0.3;0;0;0.0;3.166666667;64.0;0;0;1
Card Payment Terminal;21;4;4;14;5;5;20;0.09523809524;0;6;1.0;2.083333333;4774.0;5;0;1
Game Entity Model;21;5;3;14;4;3;14;0.3333333333;0;0;0.0;2.3;513.0;0;3;1
Student Attendance System;23;5;5;17;3;5;21;0.0;2;2;1.0;2.454545455;15210.0;3;2;1
Configurable Tank;24;9;3;14;4;6;16;0.08333333333;2;0;1.0;1.8125;108.0;1;5;1
Ligne des sites Web;25;7;3;16;5;4;21;0.28;3;2;0.75;2.153846154;181.0;2;2;1
Heroku;26;3;5;18;4;6;18;0.1538461538;0;0;0.0;2.214285714;1400.0;0;6;1
HelpSystem_2;26;9;7;18;3;6;21;0.0;0;3;0.5714285714;2.214285714;96.0;1;5;1
MasterSoft: Verkauf;26;14;2;14;6;2;14;0.2692307692;0;0;0.0;1.928571429;384.0;0;2;1
WindFarm;27;15;5;19;5;4;19;0.03703703704;0;0;0.0;2.5;72.0;0;4;1
Jetbrains;33;13;3;25;4;2;28;0.2727272727;3;0;2.666666667;3.4;4884.0;0;2;1
Limerick Bike Sharing System;34;25;6;26;5;2;26;0.029411764710000003;0;0;0.0;3.5;48.0;1;1;1
Inventory;37;9;2;28;4;6;33;0.16216216220000002;0;5;1.0;2.8;2028096.0;4;2;1
Emergency Response Application;43;22;3;32;4;5;32;0.1395348837;0;0;0.0;2.9375;23040.0;4;1;1
